Species,Plot,Year,Site,PercCover,AbundClass,PlotPercCov,RelPercCover,Family
Crassula rupestris,BK_55,1992,baviaanskloof,0.5,NA,51.7,0.00967117988394584,CRASSULACEAE
Crassula rupestris,BK_73,1992,baviaanskloof,0.5,NA,76.5,0.0065359477124183,CRASSULACEAE
Crassula rupestris,BK_108_b,2011,baviaanskloof,0.5,NA,77.4,0.00645994832041344,CRASSULACEAE
Crassula rupestris,BK_55_b,2011,baviaanskloof,1,NA,77.7,0.0128700128700129,CRASSULACEAE
Crassula saxifraga,CB_38,1996,cederberg,0.1,NA,104,0.000961538461538462,CRASSULACEAE
Crassula sebaeoides,CB_131,1996,cederberg,0.1,NA,198.1,0.000504795557799091,CRASSULACEAE
Crassula sebaeoides,CB_132,1996,cederberg,0.1,NA,172.1,0.000581057524694945,CRASSULACEAE
Crassula sebaeoides,CB_129,1996,cederberg,0.1,NA,131.9,0.000758150113722517,CRASSULACEAE
Crassula sericea,CB_150,1996,cederberg,0.1,NA,0.5,0.2,CRASSULACEAE
Crassula subulata,CP_68,1966,cape_point,NA,1,NA,NA,CRASSULACEAE
Crassula subulata,CP_27,1966,cape_point,NA,1,NA,NA,CRASSULACEAE
Crassula subulata,CP_36,1966,cape_point,NA,2,NA,NA,CRASSULACEAE
Crassula subulata,BK_27_a,2011,baviaanskloof,0.2,NA,132.4,0.00151057401812689,CRASSULACEAE
Crassula subulata,CP_68,1996,cape_point,NA,3,NA,NA,CRASSULACEAE
Crassula subulata,CP_16,1966,cape_point,NA,1,NA,NA,CRASSULACEAE
Crassula subulata,CP_90,1966,cape_point,NA,2,NA,NA,CRASSULACEAE
Crassula subulata,CP_87,1966,cape_point,NA,1,NA,NA,CRASSULACEAE
Crassula subulata,BK_27_b,2011,baviaanskloof,0.2,NA,104.8,0.00190839694656489,CRASSULACEAE
Crassula tecta,BK_52_a,2011,baviaanskloof,5,NA,91.2,0.0548245614035088,CRASSULACEAE
Crassula tecta,BK_56_b,2011,baviaanskloof,3,NA,88.6,0.0338600451467269,CRASSULACEAE
Crassula tecta,BK_52_b,2011,baviaanskloof,0.5,NA,55.7,0.00897666068222621,CRASSULACEAE
Crassula tecta,BK_56_a,2011,baviaanskloof,5,NA,129.7,0.038550501156515,CRASSULACEAE
Crassula tecta,BK_51_a,2011,baviaanskloof,0.5,NA,93.5,0.0053475935828877,CRASSULACEAE
Crassula tecta,BK_51_b,2011,baviaanskloof,0.5,NA,95.3,0.00524658971668416,CRASSULACEAE
Crassula tetragona,BK_53,1992,baviaanskloof,1,NA,37.2,0.0268817204301075,CRASSULACEAE
Crassula tetragona,BK_23_a,2011,baviaanskloof,0.5,NA,105.5,0.004739336492891,CRASSULACEAE
Crassula tetragona,BK_120_b,2011,baviaanskloof,2,NA,119.1,0.0167926112510495,CRASSULACEAE
Crassula tetragona,BK_43_a,2011,baviaanskloof,1,NA,108.7,0.00919963201471941,CRASSULACEAE
Crassula tetragona,BK_56_b,2011,baviaanskloof,1,NA,88.6,0.0112866817155756,CRASSULACEAE
Crassula tetragona,BK_43_b,2011,baviaanskloof,1,NA,97.2,0.0102880658436214,CRASSULACEAE
Crassula tetragona,BK_14_a,2011,baviaanskloof,0.2,NA,123.1,0.0016246953696182,CRASSULACEAE
Crassula tetragona,BK_59,1992,baviaanskloof,1,NA,73,0.0136986301369863,CRASSULACEAE
Crassula tetragona,BK_25,1992,baviaanskloof,4.5,NA,39.5,0.113924050632911,CRASSULACEAE
Crassula tetragona,BK_121_a,2011,baviaanskloof,0.1,NA,73.3,0.00136425648021828,CRASSULACEAE
Crassula tetragona,BK_108_b,2011,baviaanskloof,2,NA,77.4,0.0258397932816537,CRASSULACEAE
Crassula tetragona,BK_108_a,2011,baviaanskloof,2,NA,70.4,0.0284090909090909,CRASSULACEAE
Crassula tetragona,BK_105,1992,baviaanskloof,1,NA,46.6,0.0214592274678112,CRASSULACEAE
Crassula tetragona,BK_57,1992,baviaanskloof,0.1,NA,64.3,0.0015552099533437,CRASSULACEAE
Crassula tetragona,BK_59_a,2011,baviaanskloof,0.1,NA,126.3,0.000791765637371338,CRASSULACEAE
Crassula tetragona,BK_9_b,2011,baviaanskloof,0.2,NA,61.1,0.00327332242225859,CRASSULACEAE
Crassula tetragona,BK_56_a,2011,baviaanskloof,1,NA,129.7,0.00771010023130301,CRASSULACEAE
Crassula tetragona,BK_45_a,2011,baviaanskloof,2,NA,110.6,0.0180831826401447,CRASSULACEAE
Crassula tetragona,BK_64,1992,baviaanskloof,0.5,NA,64,0.0078125,CRASSULACEAE
Crassula tetragona,BK_51_a,2011,baviaanskloof,1,NA,93.5,0.0106951871657754,CRASSULACEAE
Crassula tetragona,BK_48_b,2011,baviaanskloof,1,NA,77.5,0.0129032258064516,CRASSULACEAE
Crassula tetragona,BK_7_a,2011,baviaanskloof,0.5,NA,132.1,0.00378501135503407,CRASSULACEAE
Crassula tetragona,BK_54_a,2011,baviaanskloof,1,NA,72.4,0.0138121546961326,CRASSULACEAE
Crassula tetragona,BK_120_a,2011,baviaanskloof,2,NA,122.4,0.0163398692810458,CRASSULACEAE
Crassula tetragona,BK_39,1992,baviaanskloof,0.5,NA,40.5,0.0123456790123457,CRASSULACEAE
Crassula tetragona,BK_41_b,2011,baviaanskloof,0.2,NA,81.3,0.002460024600246,CRASSULACEAE
Crassula tetragona,BK_54_b,2011,baviaanskloof,1,NA,79,0.0126582278481013,CRASSULACEAE
Crassula tetragona,BK_1_b,2011,baviaanskloof,0.5,NA,84.5,0.00591715976331361,CRASSULACEAE
Crassula tetragona,BK_48,1992,baviaanskloof,0.1,NA,46.7,0.00214132762312634,CRASSULACEAE
Crassula tetragona,BK_7_b,2011,baviaanskloof,0.5,NA,113.3,0.00441306266548985,CRASSULACEAE
Crassula tetragona,BK_66,1992,baviaanskloof,1,NA,76.2,0.0131233595800525,CRASSULACEAE
Crassula tetragona,BK_45,1992,baviaanskloof,1,NA,57.2,0.0174825174825175,CRASSULACEAE
Crassula tetragona,BK_57_b,2011,baviaanskloof,1.2,NA,102,0.0117647058823529,CRASSULACEAE
Crassula tetragona,BK_43,1992,baviaanskloof,1,NA,52.6,0.0190114068441065,CRASSULACEAE
Crassula tetragona,BK_64_a,2011,baviaanskloof,1,NA,161.6,0.00618811881188119,CRASSULACEAE
Crassula tetragona,BK_22_a,2011,baviaanskloof,0.5,NA,70.9,0.00705218617771509,CRASSULACEAE
Crassula tetragona,BK_50,1992,baviaanskloof,0.5,NA,45.2,0.0110619469026549,CRASSULACEAE
Crassula tetragona,BK_50_a,2011,baviaanskloof,4,NA,96.9,0.0412796697626419,CRASSULACEAE
Crassula tetragona,BK_121_b,2011,baviaanskloof,0.1,NA,53.9,0.00185528756957328,CRASSULACEAE
Crassula tetragona,BK_45_b,2011,baviaanskloof,3,NA,129.2,0.0232198142414861,CRASSULACEAE
Crassula tetragona,BK_48_a,2011,baviaanskloof,1,NA,78.1,0.0128040973111396,CRASSULACEAE
Crassula tetragona,BK_1,1992,baviaanskloof,1,NA,26.5,0.0377358490566038,CRASSULACEAE
Crassula tetragona,BK_14_b,2011,baviaanskloof,0.2,NA,97.1,0.00205973223480948,CRASSULACEAE
Crassula tetragona,BK_56,1992,baviaanskloof,0.5,NA,59.1,0.00846023688663283,CRASSULACEAE
Crassula tetragona,BK_79_b,2011,baviaanskloof,2,NA,111.5,0.0179372197309417,CRASSULACEAE
Crassula tetragona,BK_59_b,2011,baviaanskloof,0.1,NA,113.7,0.000879507475813544,CRASSULACEAE
Crassula tetragona,CB_48,1996,cederberg,2.5,NA,113.2,0.0220848056537102,CRASSULACEAE
Crassula tetragona,BK_64_b,2011,baviaanskloof,1,NA,132.9,0.00752445447705041,CRASSULACEAE
Crassula tetragona,BK_1_a,2011,baviaanskloof,0.5,NA,97.8,0.00511247443762781,CRASSULACEAE
Crassula tetragona,BK_41_a,2011,baviaanskloof,0.4,NA,93.1,0.00429645542427497,CRASSULACEAE
Crassula tetragona,BK_51_b,2011,baviaanskloof,1,NA,95.3,0.0104931794333683,CRASSULACEAE
Crassula tetragona,BK_53_b,2011,baviaanskloof,1,NA,64.7,0.0154559505409583,CRASSULACEAE
Crassula tetragona,BK_23_b,2011,baviaanskloof,0.5,NA,93.7,0.00533617929562433,CRASSULACEAE
Crassula tetragona,BK_51,1992,baviaanskloof,0.5,NA,45.2,0.0110619469026549,CRASSULACEAE
Crassula tetragona,BK_23,1992,baviaanskloof,0.5,NA,58,0.00862068965517241,CRASSULACEAE
Crassula tetragona,BK_57_a,2011,baviaanskloof,1,NA,100.9,0.00991080277502478,CRASSULACEAE
Crassula tetragona,BK_73,1992,baviaanskloof,0.5,NA,76.5,0.0065359477124183,CRASSULACEAE
Crassula tetragona,BK_105_a,2011,baviaanskloof,0.1,NA,59.8,0.00167224080267559,CRASSULACEAE
Crassula tetragona,BK_21_a,2011,baviaanskloof,0.2,NA,105,0.0019047619047619,CRASSULACEAE
Crassula tetragona,BK_78_b,2011,baviaanskloof,0.5,NA,118,0.00423728813559322,CRASSULACEAE
Crassula tetragona,BK_50_b,2011,baviaanskloof,4,NA,103,0.0388349514563107,CRASSULACEAE
Crassula tetragona,BK_31_b,2011,baviaanskloof,1,NA,80,0.0125,CRASSULACEAE
Crassula umbella,HTR_24_ak,2013,htr,2.5,NA,102.5,0.024390243902439,NA
Crassula umbella,HTR_26_ak,2013,htr,2.5,NA,105,0.0238095238095238,NA
Crassula umbella,HTR_27_ak,2013,htr,2.5,NA,80,0.03125,NA
Crassula umbella,HTR_33_ak,2013,htr,2.5,NA,80,0.03125,NA
Crassula umbella,HTR_73_ak,2013,htr,2.5,NA,62.5,0.04,NA
Crassula umbella,HTR_81_ak,2013,htr,2.5,NA,85,0.0294117647058824,NA
Crassula umbella,HTR_4_ak,2013,htr,2.5,NA,105,0.0238095238095238,NA
Crassula umbella,HTR_83_ak,2013,htr,2.5,NA,70,0.0357142857142857,NA
Crassula umbella,HTR_46_ak,2013,htr,2.5,NA,75,0.0333333333333333,NA
Crassula umbella,HTR_7_ak,2013,htr,2.5,NA,97.5,0.0256410256410256,NA
Crassula umbella,HTR_74_ak,2013,htr,2.5,NA,45,0.0555555555555556,NA
Crassula umbella,HTR_62_ak,2013,htr,2.5,NA,80,0.03125,NA
Crassula umbella,HTR_14_ak,2013,htr,2.5,NA,100,0.025,NA
Crotalaria capensis,BK_1,1992,baviaanskloof,0.5,NA,26.5,0.0188679245283019,FABACEAE
Crotalaria lebeckioides,BK_18_b,2011,baviaanskloof,0.1,NA,107.5,0.000930232558139535,FABACEAE
Crotalaria lebeckioides,BK_18_a,2011,baviaanskloof,0.5,NA,101.3,0.00493583415597236,FABACEAE
Cullumia aculeata,LB2_128,1993,langeberg,2.5,NA,176,0.0142045454545455,ASTERACEAE
Cullumia aculeata,LB2_103,1993,langeberg,2.5,NA,217.8,0.0114784205693297,ASTERACEAE
Cullumia aculeata,LB2_111,1993,langeberg,2.5,NA,180.4,0.0138580931263858,ASTERACEAE
Cullumia aculeata,LB2_113,1993,langeberg,2.5,NA,140.2,0.0178316690442225,ASTERACEAE
Cullumia aculeata,LB2_129,1993,langeberg,2.5,NA,168,0.0148809523809524,ASTERACEAE
Cullumia aculeata,BK_96_a,2011,baviaanskloof,3,NA,203.5,0.0147420147420147,ASTERACEAE
Cullumia aculeata,LB2_114,1993,langeberg,2.5,NA,178,0.0140449438202247,ASTERACEAE
Cullumia aculeata,LB2_35,1993,langeberg,2.5,NA,320,0.0078125,ASTERACEAE
Cullumia aculeata,BK_106_a,2011,baviaanskloof,0.5,NA,131.3,0.00380807311500381,ASTERACEAE
Cullumia aculeata,LB2_135,1993,langeberg,2.5,NA,148.7,0.0168123739071957,ASTERACEAE
Cullumia aculeata,LB2_141,1993,langeberg,0.1,NA,143.9,0.000694927032661571,ASTERACEAE
Cullumia aculeata,LB2_142,1993,langeberg,2.5,NA,169,0.014792899408284,ASTERACEAE
Cullumia aculeata,LB2_62,1993,langeberg,2.5,NA,260.7,0.00958956655159187,ASTERACEAE
Cullumia aculeata,LB2_132,1993,langeberg,2.5,NA,103.6,0.0241312741312741,ASTERACEAE
Cullumia aculeata,LB2_105,1993,langeberg,2.5,NA,203.3,0.0122970978848992,ASTERACEAE
Cullumia aculeata,LB2_86,1993,langeberg,2.5,NA,297.5,0.00840336134453781,ASTERACEAE
Cullumia aculeata,LB2_92,1993,langeberg,2.5,NA,193.5,0.0129198966408269,ASTERACEAE
Cullumia aculeata,LB2_84,1993,langeberg,2.5,NA,168,0.0148809523809524,ASTERACEAE
Cullumia aculeata,LB2_83,1993,langeberg,2.5,NA,292.8,0.00853825136612022,ASTERACEAE
Cullumia aculeata,LB2_93,1993,langeberg,2.5,NA,183.5,0.0136239782016349,ASTERACEAE
Cullumia aculeata,BK_106_b,2011,baviaanskloof,1,NA,116.2,0.00860585197934595,ASTERACEAE
Cullumia aculeata,LB2_140,1993,langeberg,2.5,NA,125.2,0.0199680511182109,ASTERACEAE
Cullumia aculeata,LB1_92,1993,langeberg,37.5,NA,327.5,0.114503816793893,ASTERACEAE
Cullumia aculeata,LB2_95,1993,langeberg,37.5,NA,268,0.139925373134328,ASTERACEAE
Cullumia aculeata,LB2_63,1993,langeberg,0.1,NA,216,0.000462962962962963,ASTERACEAE
Cullumia aculeata,LB2_69,1993,langeberg,2.5,NA,165.2,0.0151331719128329,ASTERACEAE
Cullumia aculeata,LB2_73,1993,langeberg,2.5,NA,176,0.0142045454545455,ASTERACEAE
Cullumia aculeata,LB2_145,1993,langeberg,0.1,NA,153.9,0.000649772579597141,ASTERACEAE
Cullumia aculeata,LB2_70,1993,langeberg,0.1,NA,198.1,0.000504795557799091,ASTERACEAE
Cullumia aculeata,LB2_144,1993,langeberg,2.5,NA,148.5,0.0168350168350168,ASTERACEAE
Cullumia aculeata,LB2_143,1993,langeberg,2.5,NA,203.5,0.0122850122850123,ASTERACEAE
Cullumia aculeata,LB2_100,1993,langeberg,0.1,NA,210.7,0.000474608448030375,ASTERACEAE
Cullumia aculeata,LB2_121,1993,langeberg,0.1,NA,195.7,0.000510986203372509,ASTERACEAE
Cullumia aculeata,LB2_104,1993,langeberg,15,NA,205.6,0.0729571984435798,ASTERACEAE
Cullumia aculeata,LB2_130,1993,langeberg,2.5,NA,178.4,0.0140134529147982,ASTERACEAE
Cullumia aculeata,LB2_136,1993,langeberg,2.5,NA,150.3,0.0166333998669328,ASTERACEAE
Cullumia aculeata,BK_106,1992,baviaanskloof,6,NA,60.6,0.099009900990099,ASTERACEAE
Cullumia aculeata,LB2_112,1993,langeberg,2.5,NA,215.3,0.011611704598235,ASTERACEAE
Cullumia aculeata,LB2_138,1993,langeberg,2.5,NA,165.4,0.0151148730350665,ASTERACEAE
Cullumia aculeata,LB2_120,1993,langeberg,2.5,NA,125.6,0.0199044585987261,ASTERACEAE
Cullumia aculeata,LB2_109,1993,langeberg,2.5,NA,240.4,0.0103993344425957,ASTERACEAE
Cullumia aculeata,LB2_134,1993,langeberg,2.5,NA,115.9,0.0215703192407248,ASTERACEAE
Cullumia aculeata,BK_62,1992,baviaanskloof,1,NA,75.5,0.0132450331125828,ASTERACEAE
Cullumia aculeata,LB2_99,1993,langeberg,2.5,NA,173.1,0.0144425187752744,ASTERACEAE
Cullumia aculeata,BK_96_b,2011,baviaanskloof,2,NA,206.4,0.00968992248062015,ASTERACEAE
Cullumia aculeata,LB2_133,1993,langeberg,2.5,NA,157.8,0.0158428390367554,ASTERACEAE
Cullumia aculeata,LB2_74,1993,langeberg,2.5,NA,163.1,0.0153280196198651,ASTERACEAE
Cullumia bisulca,CB_5,1996,cederberg,15,NA,50.8,0.295275590551181,ASTERACEAE
Cullumia bisulca,LB1_51,1993,langeberg,15,NA,150.6,0.099601593625498,ASTERACEAE
Cullumia bisulca,CB_101,1996,cederberg,0.1,NA,25.7,0.00389105058365759,ASTERACEAE
Cullumia bisulca,CB_46,1996,cederberg,0.1,NA,69.2,0.00144508670520231,ASTERACEAE
Cullumia bisulca,CB_27,1996,cederberg,0.1,NA,103.5,0.000966183574879227,ASTERACEAE
Cullumia bisulca,CB_43,1996,cederberg,2.5,NA,77.1,0.0324254215304799,ASTERACEAE
Cullumia bisulca,CB_107,1996,cederberg,15,NA,54.2,0.276752767527675,ASTERACEAE
Cullumia bisulca,CB_113,1996,cederberg,2.5,NA,48.3,0.05175983436853,ASTERACEAE
Cullumia decurrens,BK_27_b,2011,baviaanskloof,2,NA,104.8,0.0190839694656489,ASTERACEAE
Cullumia decurrens,BK_27_a,2011,baviaanskloof,2,NA,132.4,0.0151057401812689,ASTERACEAE
Cullumia squarrosa,CP_68,1966,cape_point,NA,3,NA,NA,ASTERACEAE
Cullumia squarrosa,CP_25,1996,cape_point,NA,3,NA,NA,ASTERACEAE
Cullumia squarrosa,CP_68,1996,cape_point,NA,2,NA,NA,ASTERACEAE
Cunonia capensis,HK_219,1978,hangklip,0.1,NA,48.3,0.0020703933747412,CUNONIACEAE
Cunonia capensis,LB1_119,1993,langeberg,62.5,NA,417.7,0.149628920277711,CUNONIACEAE
Cunonia capensis,LB1_121,1993,langeberg,87.5,NA,307.7,0.28436789080273,CUNONIACEAE
Cunonia capensis,HK_220,1978,hangklip,0.1,NA,18.5,0.00540540540540541,CUNONIACEAE
Cunonia capensis,HK_216,1978,hangklip,15,NA,90.4,0.165929203539823,CUNONIACEAE
Cunonia capensis,LB1_118,1993,langeberg,62.5,NA,237.7,0.262936474547749,CUNONIACEAE
Cunonia capensis,HK_232,1978,hangklip,2.5,NA,95.4,0.0262054507337526,CUNONIACEAE
Cunonia capensis,HK_215,1978,hangklip,2.5,NA,73.8,0.0338753387533875,CUNONIACEAE
Cunonia capensis,HK_218,1978,hangklip,0.1,NA,51,0.00196078431372549,CUNONIACEAE
Cunonia capensis,LB1_117,1993,langeberg,87.5,NA,467.7,0.187085738721403,CUNONIACEAE
Cunonia capensis,LB1_122,1993,langeberg,62.5,NA,432.6,0.144475265834489,CUNONIACEAE
Curtisia dentata,HK_232,1978,hangklip,2.5,NA,95.4,0.0262054507337526,CORNACEAE
Curtisia dentata,HK_215,1978,hangklip,0.1,NA,73.8,0.0013550135501355,CORNACEAE
Curtisia dentata,HK_218,1978,hangklip,0.1,NA,51,0.00196078431372549,CORNACEAE
Curtisia dentata,HK_216,1978,hangklip,2.5,NA,90.4,0.0276548672566372,CORNACEAE
Curtisia dentata,HK_217,1978,hangklip,15,NA,50.8,0.295275590551181,CORNACEAE
Curtisia dentata,HK_222,1978,hangklip,2.5,NA,60.6,0.0412541254125413,CORNACEAE
Cuscuta africana,LB1_28,1993,langeberg,2.5,NA,185.2,0.0134989200863931,CONVOLVULACEAE
Cuscuta africana,LB2_2,1993,langeberg,2.5,NA,415.4,0.00601829561868079,CONVOLVULACEAE
Cussonia spicata,BK_23_a,2011,baviaanskloof,10,NA,105.5,0.0947867298578199,ARALIACEAE
Cussonia spicata,BK_28,1992,baviaanskloof,3,NA,47.6,0.0630252100840336,ARALIACEAE
Cussonia spicata,BK_43,1992,baviaanskloof,0.5,NA,52.6,0.00950570342205323,ARALIACEAE
Cussonia spicata,BK_23_b,2011,baviaanskloof,2,NA,93.7,0.0213447171824973,ARALIACEAE
Cussonia spicata,BK_64,1992,baviaanskloof,0.5,NA,64,0.0078125,ARALIACEAE
Cussonia thyrsiflora,CP_68,1966,cape_point,NA,1,NA,NA,ARALIACEAE
Cyanella lutea,BK_9,1992,baviaanskloof,0.5,NA,24.5,0.0204081632653061,TECOPHILAEACEAE
Cyanella lutea,BK_49_b,2011,baviaanskloof,0.2,NA,80.8,0.00247524752475248,TECOPHILAEACEAE
Cyanella lutea,BK_49_a,2011,baviaanskloof,0.2,NA,88.4,0.00226244343891403,TECOPHILAEACEAE
Cyanotis speciosa,BK_21_a,2011,baviaanskloof,0.1,NA,105,0.000952380952380952,COMMELINACEAE
Cyanotis speciosa,BK_41_b,2011,baviaanskloof,0.2,NA,81.3,0.002460024600246,COMMELINACEAE
Cyanotis speciosa,BK_69_b,2011,baviaanskloof,0.5,NA,89.8,0.00556792873051225,COMMELINACEAE
Cyanotis speciosa,BK_41_a,2011,baviaanskloof,0.2,NA,93.1,0.00214822771213749,COMMELINACEAE
Cyanotis speciosa,BK_8_a,2011,baviaanskloof,0.1,NA,99.8,0.00100200400801603,COMMELINACEAE
Cyanotis speciosa,BK_69_a,2011,baviaanskloof,0.5,NA,92.3,0.00541711809317443,COMMELINACEAE
Cyanotis speciosa,BK_48_a,2011,baviaanskloof,1,NA,78.1,0.0128040973111396,COMMELINACEAE
Cyanotis speciosa,BK_48_b,2011,baviaanskloof,1,NA,77.5,0.0129032258064516,COMMELINACEAE
Cyanotis speciosa,BK_99_a,2011,baviaanskloof,0.2,NA,123.8,0.00161550888529887,COMMELINACEAE
Cyanotis speciosa,BK_99_b,2011,baviaanskloof,0.2,NA,116.5,0.00171673819742489,COMMELINACEAE
Cyanotis speciosa,BK_47_b,2011,baviaanskloof,0.2,NA,96.1,0.00208116545265349,COMMELINACEAE
Cyanotis speciosa,BK_66_a,2011,baviaanskloof,0.5,NA,57.9,0.00863557858376511,COMMELINACEAE
Cyanotis speciosa,BK_55_a,2011,baviaanskloof,0.2,NA,72.1,0.00277392510402219,COMMELINACEAE
Cyanotis speciosa,BK_8_b,2011,baviaanskloof,0.1,NA,81.8,0.00122249388753056,COMMELINACEAE
Cyanotis speciosa,BK_49_b,2011,baviaanskloof,0.5,NA,80.8,0.00618811881188119,COMMELINACEAE
Cyanotis speciosa,BK_66_b,2011,baviaanskloof,0.5,NA,48.6,0.0102880658436214,COMMELINACEAE
Cyanotis speciosa,BK_77_a,2011,baviaanskloof,0.1,NA,90.1,0.00110987791342952,COMMELINACEAE
Cyanotis speciosa,BK_47_a,2011,baviaanskloof,0.2,NA,101.8,0.00196463654223969,COMMELINACEAE
Cyanotis speciosa,BK_49_a,2011,baviaanskloof,0.5,NA,88.4,0.00565610859728507,COMMELINACEAE
Cyathocoma ecklonii,CB_73,1996,cederberg,37.5,NA,48,0.78125,CYPERACEAE
Cyclopia bowieana,LB1_91,1993,langeberg,37.5,NA,335.6,0.111740166865316,FABACEAE
Cyclopia intermedia,BK_62,1992,baviaanskloof,0.5,NA,75.5,0.00662251655629139,FABACEAE
Cyclopia intermedia,BK_38,1992,baviaanskloof,1,NA,66.7,0.0149925037481259,FABACEAE
Cyclopia intermedia,BK_114,1992,baviaanskloof,2,NA,82.5,0.0242424242424242,FABACEAE
Cyclopia intermedia,LB2_146,1993,langeberg,2.5,NA,131,0.0190839694656489,FABACEAE
Cyclopia intermedia,BK_26,1992,baviaanskloof,1,NA,71,0.0140845070422535,FABACEAE
Cyclopia intermedia,BK_94,1992,baviaanskloof,1,NA,122,0.00819672131147541,FABACEAE
Cyclopia intermedia,BK_84,1992,baviaanskloof,2,NA,94.1,0.0212539851222104,FABACEAE
Cyclopia intermedia,BK_92_a,2011,baviaanskloof,0.5,NA,200.6,0.00249252243270189,FABACEAE
Cyclopia intermedia,BK_92_b,2011,baviaanskloof,2,NA,165,0.0121212121212121,FABACEAE
Cyclopia intermedia,BK_92,1992,baviaanskloof,7,NA,96,0.0729166666666667,FABACEAE
Cyclopia intermedia,BK_37,1992,baviaanskloof,0.5,NA,73.1,0.00683994528043776,FABACEAE
Cyclopia intermedia,BK_62_b,2011,baviaanskloof,2,NA,97.7,0.0204708290685773,FABACEAE
Cyclopia intermedia,BK_61,1992,baviaanskloof,0.5,NA,94,0.00531914893617021,FABACEAE
Cyclopia sessiliflora,LB1_62,1993,langeberg,15,NA,332.8,0.0450721153846154,FABACEAE
Cyclopia sessiliflora,LB1_40,1993,langeberg,15,NA,317.9,0.0471846492607738,FABACEAE
Cyclopia sessiliflora,LB1_110,1993,langeberg,2.5,NA,418.1,0.00597943075819182,FABACEAE
Cyclopia sessiliflora,LB1_21,1993,langeberg,15,NA,290.4,0.0516528925619835,FABACEAE
Cyclopia sessiliflora,LB1_88,1993,langeberg,15,NA,430.6,0.0348351137947051,FABACEAE
Cyclopia sessiliflora,LB1_37,1993,langeberg,15,NA,370.2,0.0405186385737439,FABACEAE
Cyclopia sessiliflora,LB1_15,1993,langeberg,0.1,NA,293.4,0.000340831629175188,FABACEAE
Cyclopia sessiliflora,LB1_28,1993,langeberg,2.5,NA,185.2,0.0134989200863931,FABACEAE
Cyclopia sessiliflora,LB1_56,1993,langeberg,2.5,NA,435.6,0.00573921028466483,FABACEAE
Cyclopia sessiliflora,LB1_25,1993,langeberg,2.5,NA,393,0.00636132315521628,FABACEAE
Cyclopia sessiliflora,LB1_5,1993,langeberg,2.5,NA,312.6,0.00799744081893794,FABACEAE
Cyclopia sessiliflora,LB1_83,1993,langeberg,15,NA,442.6,0.0338906461816539,FABACEAE
Cyclopia sessiliflora,LB1_13,1993,langeberg,2.5,NA,388.1,0.00644163875289874,FABACEAE
Cyclopia sessiliflora,LB2_151,1993,langeberg,2.5,NA,140.4,0.0178062678062678,FABACEAE
Cyclopia sessiliflora,LB1_66,1993,langeberg,15,NA,422.5,0.0355029585798817,FABACEAE
Cyclopia sessiliflora,LB2_153,1993,langeberg,2.5,NA,180.4,0.0138580931263858,FABACEAE
Cyclopia sessiliflora,LB1_63,1993,langeberg,0.1,NA,393,0.000254452926208651,FABACEAE
Cyclopia sessiliflora,LB1_1,1993,langeberg,2.5,NA,448.2,0.00557786702365016,FABACEAE
Cyclopia sessiliflora,LB2_152,1993,langeberg,0.1,NA,230.8,0.000433275563258232,FABACEAE
Cyclopia sessiliflora,LB1_34,1993,langeberg,15,NA,455.7,0.032916392363397,FABACEAE
Cyclopia sessiliflora,LB1_59,1993,langeberg,2.5,NA,322.5,0.00775193798449612,FABACEAE
Cyclopia sessiliflora,LB2_147,1993,langeberg,2.5,NA,205.7,0.0121536217792902,FABACEAE
Cyclopia sessiliflora,LB1_18,1993,langeberg,15,NA,273.2,0.054904831625183,FABACEAE
Cyclopia sessiliflora,LB1_71,1993,langeberg,2.5,NA,247.9,0.0100847115772489,FABACEAE
Cyclopia sessiliflora,LB1_111,1993,langeberg,0.1,NA,417.7,0.000239406272444338,FABACEAE
Cyclopia sessiliflora,LB1_27,1993,langeberg,0.1,NA,262.9,0.000380372765310004,FABACEAE
Cyclopia sessiliflora,LB1_20,1993,langeberg,15,NA,337.9,0.0443918319029299,FABACEAE
Cyclopia sessiliflora,LB1_64,1993,langeberg,2.5,NA,350.2,0.00713877784123358,FABACEAE
Cyclopia sessiliflora,LB1_32,1993,langeberg,15,NA,240.4,0.062396006655574,FABACEAE
Cyclopia sessiliflora,LB1_80,1993,langeberg,15,NA,375.4,0.039957378795951,FABACEAE
Cyclopia subternata,BK_72_b,2011,baviaanskloof,5,NA,185,0.027027027027027,FABACEAE
Cyclopia subternata,BK_72_a,2011,baviaanskloof,2,NA,169.4,0.0118063754427391,FABACEAE
Cyclopia subternata,BK_61_a,2011,baviaanskloof,5,NA,125.2,0.0399361022364217,FABACEAE
Cyclopia subternata,BK_26_b,2011,baviaanskloof,0.5,NA,123.4,0.00405186385737439,FABACEAE
Cyclopia subternata,BK_84_b,2011,baviaanskloof,1,NA,94.2,0.0106157112526539,FABACEAE
Cyclopia subternata,BK_61_b,2011,baviaanskloof,2,NA,109.1,0.0183318056828598,FABACEAE
Cyclopia subternata,BK_37_a,2011,baviaanskloof,3,NA,150.4,0.0199468085106383,FABACEAE
Cyclopia subternata,BK_37_b,2011,baviaanskloof,1,NA,149.7,0.00668002672010688,FABACEAE
Cyclopia subternata,BK_17_b,2011,baviaanskloof,2,NA,96.8,0.0206611570247934,FABACEAE
Cyclopia subternata,BK_115_a,2011,baviaanskloof,1,NA,109.7,0.00911577028258888,FABACEAE
